 # Energia   Transmision
   -3.0757500000E+00    0.0000000000E+00
   -3.0735000000E+00    0.0000000000E+00
   -3.0712500000E+00    0.0000000000E+00
   -3.0690000000E+00    0.0000000000E+00
   -3.0667500000E+00    0.0000000000E+00
   -3.0645000000E+00    0.0000000000E+00
   -3.0622500000E+00    0.0000000000E+00
   -3.0600000000E+00    0.0000000000E+00
   -3.0577500000E+00    0.0000000000E+00
   -3.0555000000E+00    0.0000000000E+00
   -3.0532500000E+00    0.0000000000E+00
   -3.0510000000E+00    0.0000000000E+00
   -3.0487500000E+00    0.0000000000E+00
   -3.0465000000E+00    0.0000000000E+00
   -3.0442500000E+00    0.0000000000E+00
   -3.0420000000E+00    0.0000000000E+00
   -3.0397500000E+00    0.0000000000E+00
   -3.0375000000E+00    0.0000000000E+00
   -3.0352500000E+00    0.0000000000E+00
   -3.0330000000E+00    0.0000000000E+00
   -3.0307500000E+00    0.0000000000E+00
   -3.0285000000E+00    0.0000000000E+00
   -3.0262500000E+00    0.0000000000E+00
   -3.0240000000E+00    0.0000000000E+00
   -3.0217500000E+00    0.0000000000E+00
   -3.0195000000E+00    0.0000000000E+00
   -3.0172500000E+00    0.0000000000E+00
   -3.0150000000E+00    0.0000000000E+00
   -3.0127500000E+00    0.0000000000E+00
   -3.0105000000E+00    0.0000000000E+00
   -3.0082500000E+00    0.0000000000E+00
   -3.0060000000E+00    0.0000000000E+00
   -3.0037500000E+00    0.0000000000E+00
   -3.0015000000E+00    0.0000000000E+00
   -2.9992500000E+00    0.0000000000E+00
   -2.9970000000E+00    0.0000000000E+00
   -2.9947500000E+00    0.0000000000E+00
   -2.9925000000E+00    0.0000000000E+00
   -2.9902500000E+00    0.0000000000E+00
   -2.9880000000E+00    0.0000000000E+00
   -2.9857500000E+00    0.0000000000E+00
   -2.9835000000E+00    0.0000000000E+00
   -2.9812500000E+00    0.0000000000E+00
   -2.9790000000E+00    0.0000000000E+00
   -2.9767500000E+00    0.0000000000E+00
   -2.9745000000E+00    0.0000000000E+00
   -2.9722500000E+00    0.0000000000E+00
   -2.9700000000E+00    0.0000000000E+00
   -2.9677500000E+00    0.0000000000E+00
   -2.9655000000E+00    0.0000000000E+00
   -2.9632500000E+00    0.0000000000E+00
   -2.9610000000E+00    0.0000000000E+00
   -2.9587500000E+00    0.0000000000E+00
   -2.9565000000E+00    0.0000000000E+00
   -2.9542500000E+00    0.0000000000E+00
   -2.9520000000E+00    0.0000000000E+00
   -2.9497500000E+00    0.0000000000E+00
   -2.9475000000E+00    0.0000000000E+00
   -2.9452500000E+00    0.0000000000E+00
   -2.9430000000E+00    0.0000000000E+00
   -2.9407500000E+00    0.0000000000E+00
   -2.9385000000E+00    0.0000000000E+00
   -2.9362500000E+00    0.0000000000E+00
   -2.9340000000E+00    0.0000000000E+00
   -2.9317500000E+00    0.0000000000E+00
   -2.9295000000E+00    0.0000000000E+00
   -2.9272500000E+00    0.0000000000E+00
   -2.9250000000E+00    0.0000000000E+00
   -2.9227500000E+00    0.0000000000E+00
   -2.9205000000E+00    0.0000000000E+00
   -2.9182500000E+00    0.0000000000E+00
   -2.9160000000E+00    0.0000000000E+00
   -2.9137500000E+00    0.0000000000E+00
   -2.9115000000E+00    0.0000000000E+00
   -2.9092500000E+00    0.0000000000E+00
   -2.9070000000E+00    0.0000000000E+00
   -2.9047500000E+00    0.0000000000E+00
   -2.9025000000E+00    0.0000000000E+00
   -2.9002500000E+00    0.0000000000E+00
   -2.8980000000E+00    0.0000000000E+00
   -2.8957500000E+00    0.0000000000E+00
   -2.8935000000E+00    0.0000000000E+00
   -2.8912500000E+00    0.0000000000E+00
   -2.8890000000E+00    0.0000000000E+00
   -2.8867500000E+00    0.0000000000E+00
   -2.8845000000E+00    0.0000000000E+00
   -2.8822500000E+00    0.0000000000E+00
   -2.8800000000E+00    0.0000000000E+00
   -2.8777500000E+00    0.0000000000E+00
   -2.8755000000E+00    0.0000000000E+00
   -2.8732500000E+00    0.0000000000E+00
   -2.8710000000E+00    0.0000000000E+00
   -2.8687500000E+00    0.0000000000E+00
   -2.8665000000E+00    0.0000000000E+00
   -2.8642500000E+00    0.0000000000E+00
   -2.8620000000E+00    0.0000000000E+00
   -2.8597500000E+00    0.0000000000E+00
   -2.8575000000E+00    0.0000000000E+00
   -2.8552500000E+00    0.0000000000E+00
   -2.8530000000E+00    0.0000000000E+00
   -2.8507500000E+00    0.0000000000E+00
   -2.8485000000E+00    0.0000000000E+00
   -2.8462500000E+00    0.0000000000E+00
   -2.8440000000E+00    0.0000000000E+00
   -2.8417500000E+00    0.0000000000E+00
   -2.8395000000E+00    0.0000000000E+00
   -2.8372500000E+00    0.0000000000E+00
   -2.8350000000E+00    0.0000000000E+00
   -2.8327500000E+00    0.0000000000E+00
   -2.8305000000E+00    0.0000000000E+00
   -2.8282500000E+00    0.0000000000E+00
   -2.8260000000E+00    0.0000000000E+00
   -2.8237500000E+00    0.0000000000E+00
   -2.8215000000E+00    0.0000000000E+00
   -2.8192500000E+00    0.0000000000E+00
   -2.8170000000E+00    0.0000000000E+00
   -2.8147500000E+00    0.0000000000E+00
   -2.8125000000E+00    0.0000000000E+00
   -2.8102500000E+00    0.0000000000E+00
   -2.8080000000E+00    0.0000000000E+00
   -2.8057500000E+00    0.0000000000E+00
   -2.8035000000E+00    0.0000000000E+00
   -2.8012500000E+00    0.0000000000E+00
   -2.7990000000E+00    0.0000000000E+00
   -2.7967500000E+00    0.0000000000E+00
   -2.7945000000E+00    0.0000000000E+00
   -2.7922500000E+00    0.0000000000E+00
   -2.7900000000E+00    0.0000000000E+00
   -2.7877500000E+00    0.0000000000E+00
   -2.7855000000E+00    0.0000000000E+00
   -2.7832500000E+00    0.0000000000E+00
   -2.7810000000E+00    0.0000000000E+00
   -2.7787500000E+00    0.0000000000E+00
   -2.7765000000E+00    0.0000000000E+00
   -2.7742500000E+00    0.0000000000E+00
   -2.7720000000E+00    0.0000000000E+00
   -2.7697500000E+00    0.0000000000E+00
   -2.7675000000E+00    0.0000000000E+00
   -2.7652500000E+00    0.0000000000E+00
   -2.7630000000E+00    0.0000000000E+00
   -2.7607500000E+00    0.0000000000E+00
   -2.7585000000E+00    0.0000000000E+00
   -2.7562500000E+00    0.0000000000E+00
   -2.7540000000E+00    0.0000000000E+00
   -2.7517500000E+00    0.0000000000E+00
   -2.7495000000E+00    0.0000000000E+00
   -2.7472500000E+00    0.0000000000E+00
   -2.7450000000E+00    0.0000000000E+00
   -2.7427500000E+00    0.0000000000E+00
   -2.7405000000E+00    0.0000000000E+00
   -2.7382500000E+00    0.0000000000E+00
   -2.7360000000E+00    0.0000000000E+00
   -2.7337500000E+00    0.0000000000E+00
   -2.7315000000E+00    0.0000000000E+00
   -2.7292500000E+00    0.0000000000E+00
   -2.7270000000E+00    0.0000000000E+00
   -2.7247500000E+00    0.0000000000E+00
   -2.7225000000E+00    0.0000000000E+00
   -2.7202500000E+00    0.0000000000E+00
   -2.7180000000E+00    0.0000000000E+00
   -2.7157500000E+00    0.0000000000E+00
   -2.7135000000E+00    0.0000000000E+00
   -2.7112500000E+00    0.0000000000E+00
   -2.7090000000E+00    0.0000000000E+00
   -2.7067500000E+00    0.0000000000E+00
   -2.7045000000E+00    0.0000000000E+00
   -2.7022500000E+00    0.0000000000E+00
   -2.7000000000E+00    0.0000000000E+00
   -2.6977500000E+00    0.0000000000E+00
   -2.6955000000E+00    0.0000000000E+00
   -2.6932500000E+00    0.0000000000E+00
   -2.6910000000E+00    0.0000000000E+00
   -2.6887500000E+00    0.0000000000E+00
   -2.6865000000E+00    0.0000000000E+00
   -2.6842500000E+00    0.0000000000E+00
   -2.6820000000E+00    0.0000000000E+00
   -2.6797500000E+00    0.0000000000E+00
   -2.6775000000E+00    0.0000000000E+00
   -2.6752500000E+00    0.0000000000E+00
   -2.6730000000E+00    0.0000000000E+00
   -2.6707500000E+00    0.0000000000E+00
   -2.6685000000E+00    0.0000000000E+00
   -2.6662500000E+00    0.0000000000E+00
   -2.6640000000E+00    0.0000000000E+00
   -2.6617500000E+00    0.0000000000E+00
   -2.6595000000E+00    0.0000000000E+00
   -2.6572500000E+00    0.0000000000E+00
   -2.6550000000E+00    0.0000000000E+00
   -2.6527500000E+00    0.0000000000E+00
   -2.6505000000E+00    0.0000000000E+00
   -2.6482500000E+00    0.0000000000E+00
   -2.6460000000E+00    0.0000000000E+00
   -2.6437500000E+00    0.0000000000E+00
   -2.6415000000E+00    0.0000000000E+00
   -2.6392500000E+00    0.0000000000E+00
   -2.6370000000E+00    0.0000000000E+00
   -2.6347500000E+00    0.0000000000E+00
   -2.6325000000E+00    0.0000000000E+00
   -2.6302500000E+00    0.0000000000E+00
   -2.6280000000E+00    0.0000000000E+00
   -2.6257500000E+00    0.0000000000E+00
   -2.6235000000E+00    0.0000000000E+00
   -2.6212500000E+00    0.0000000000E+00
   -2.6190000000E+00    0.0000000000E+00
   -2.6167500000E+00    0.0000000000E+00
   -2.6145000000E+00    0.0000000000E+00
   -2.6122500000E+00    0.0000000000E+00
   -2.6100000000E+00    0.0000000000E+00
   -2.6077500000E+00    0.0000000000E+00
   -2.6055000000E+00    0.0000000000E+00
   -2.6032500000E+00    0.0000000000E+00
   -2.6010000000E+00    0.0000000000E+00
   -2.5987500000E+00    0.0000000000E+00
   -2.5965000000E+00    0.0000000000E+00
   -2.5942500000E+00    0.0000000000E+00
   -2.5920000000E+00    0.0000000000E+00
   -2.5897500000E+00    0.0000000000E+00
   -2.5875000000E+00    0.0000000000E+00
   -2.5852500000E+00    0.0000000000E+00
   -2.5830000000E+00    0.0000000000E+00
   -2.5807500000E+00    0.0000000000E+00
   -2.5785000000E+00    0.0000000000E+00
   -2.5762500000E+00    0.0000000000E+00
   -2.5740000000E+00    0.0000000000E+00
   -2.5717500000E+00    0.0000000000E+00
   -2.5695000000E+00    0.0000000000E+00
   -2.5672500000E+00    0.0000000000E+00
   -2.5650000000E+00    0.0000000000E+00
   -2.5627500000E+00    0.0000000000E+00
   -2.5605000000E+00    0.0000000000E+00
   -2.5582500000E+00    0.0000000000E+00
   -2.5560000000E+00    0.0000000000E+00
   -2.5537500000E+00    0.0000000000E+00
   -2.5515000000E+00    0.0000000000E+00
   -2.5492500000E+00    0.0000000000E+00
   -2.5470000000E+00    0.0000000000E+00
   -2.5447500000E+00    0.0000000000E+00
   -2.5425000000E+00    0.0000000000E+00
   -2.5402500000E+00    0.0000000000E+00
   -2.5380000000E+00    0.0000000000E+00
   -2.5357500000E+00    0.0000000000E+00
   -2.5335000000E+00    0.0000000000E+00
   -2.5312500000E+00    0.0000000000E+00
   -2.5290000000E+00    0.0000000000E+00
   -2.5267500000E+00    0.0000000000E+00
   -2.5245000000E+00    0.0000000000E+00
   -2.5222500000E+00    0.0000000000E+00
   -2.5200000000E+00    0.0000000000E+00
   -2.5177500000E+00    0.0000000000E+00
   -2.5155000000E+00    0.0000000000E+00
   -2.5132500000E+00    0.0000000000E+00
   -2.5110000000E+00    0.0000000000E+00
   -2.5087500000E+00    0.0000000000E+00
   -2.5065000000E+00    0.0000000000E+00
   -2.5042500000E+00    0.0000000000E+00
   -2.5020000000E+00    0.0000000000E+00
   -2.4997500000E+00    0.0000000000E+00
   -2.4975000000E+00    0.0000000000E+00
   -2.4952500000E+00    0.0000000000E+00
   -2.4930000000E+00    0.0000000000E+00
   -2.4907500000E+00    0.0000000000E+00
   -2.4885000000E+00    0.0000000000E+00
   -2.4862500000E+00    0.0000000000E+00
   -2.4840000000E+00    0.0000000000E+00
   -2.4817500000E+00    0.0000000000E+00
   -2.4795000000E+00    0.0000000000E+00
   -2.4772500000E+00    0.0000000000E+00
   -2.4750000000E+00    0.0000000000E+00
   -2.4727500000E+00    0.0000000000E+00
   -2.4705000000E+00    0.0000000000E+00
   -2.4682500000E+00    0.0000000000E+00
   -2.4660000000E+00    0.0000000000E+00
   -2.4637500000E+00    0.0000000000E+00
   -2.4615000000E+00    0.0000000000E+00
   -2.4592500000E+00    0.0000000000E+00
   -2.4570000000E+00    0.0000000000E+00
   -2.4547500000E+00    0.0000000000E+00
   -2.4525000000E+00    0.0000000000E+00
   -2.4502500000E+00    0.0000000000E+00
   -2.4480000000E+00    0.0000000000E+00
   -2.4457500000E+00    0.0000000000E+00
   -2.4435000000E+00    0.0000000000E+00
   -2.4412500000E+00    0.0000000000E+00
   -2.4390000000E+00    0.0000000000E+00
   -2.4367500000E+00    0.0000000000E+00
   -2.4345000000E+00    0.0000000000E+00
   -2.4322500000E+00    0.0000000000E+00
   -2.4300000000E+00    0.0000000000E+00
   -2.4277500000E+00    0.0000000000E+00
   -2.4255000000E+00    0.0000000000E+00
   -2.4232500000E+00    0.0000000000E+00
   -2.4210000000E+00    0.0000000000E+00
   -2.4187500000E+00    0.0000000000E+00
   -2.4165000000E+00    0.0000000000E+00
   -2.4142500000E+00    0.0000000000E+00
   -2.4120000000E+00    0.0000000000E+00
   -2.4097500000E+00    0.0000000000E+00
   -2.4075000000E+00    0.0000000000E+00
   -2.4052500000E+00    0.0000000000E+00
   -2.4030000000E+00    0.0000000000E+00
   -2.4007500000E+00    0.0000000000E+00
   -2.3985000000E+00    0.0000000000E+00
   -2.3962500000E+00    0.0000000000E+00
   -2.3940000000E+00    0.0000000000E+00
   -2.3917500000E+00    0.0000000000E+00
   -2.3895000000E+00    0.0000000000E+00
   -2.3872500000E+00    0.0000000000E+00
   -2.3850000000E+00    0.0000000000E+00
   -2.3827500000E+00    0.0000000000E+00
   -2.3805000000E+00    0.0000000000E+00
   -2.3782500000E+00    0.0000000000E+00
   -2.3760000000E+00    0.0000000000E+00
   -2.3737500000E+00    0.0000000000E+00
   -2.3715000000E+00    0.0000000000E+00
   -2.3692500000E+00    0.0000000000E+00
   -2.3670000000E+00    0.0000000000E+00
   -2.3647500000E+00    0.0000000000E+00
   -2.3625000000E+00    0.0000000000E+00
   -2.3602500000E+00    0.0000000000E+00
   -2.3580000000E+00    0.0000000000E+00
   -2.3557500000E+00    0.0000000000E+00
   -2.3535000000E+00    0.0000000000E+00
   -2.3512500000E+00    0.0000000000E+00
   -2.3490000000E+00    0.0000000000E+00
   -2.3467500000E+00    0.0000000000E+00
   -2.3445000000E+00    0.0000000000E+00
   -2.3422500000E+00    0.0000000000E+00
   -2.3400000000E+00    0.0000000000E+00
   -2.3377500000E+00    0.0000000000E+00
   -2.3355000000E+00    0.0000000000E+00
   -2.3332500000E+00    0.0000000000E+00
   -2.3310000000E+00    0.0000000000E+00
   -2.3287500000E+00    0.0000000000E+00
   -2.3265000000E+00    0.0000000000E+00
   -2.3242500000E+00    0.0000000000E+00
   -2.3220000000E+00    0.0000000000E+00
   -2.3197500000E+00    0.0000000000E+00
   -2.3175000000E+00    0.0000000000E+00
   -2.3152500000E+00    0.0000000000E+00
   -2.3130000000E+00    0.0000000000E+00
   -2.3107500000E+00    0.0000000000E+00
   -2.3085000000E+00    0.0000000000E+00
   -2.3062500000E+00    0.0000000000E+00
   -2.3040000000E+00    0.0000000000E+00
   -2.3017500000E+00    0.0000000000E+00
   -2.2995000000E+00    0.0000000000E+00
   -2.2972500000E+00    0.0000000000E+00
   -2.2950000000E+00    0.0000000000E+00
   -2.2927500000E+00    0.0000000000E+00
   -2.2905000000E+00    0.0000000000E+00
   -2.2882500000E+00    0.0000000000E+00
   -2.2860000000E+00    0.0000000000E+00
   -2.2837500000E+00    0.0000000000E+00
   -2.2815000000E+00    0.0000000000E+00
   -2.2792500000E+00    0.0000000000E+00
   -2.2770000000E+00    0.0000000000E+00
   -2.2747500000E+00    0.0000000000E+00
   -2.2725000000E+00    0.0000000000E+00
   -2.2702500000E+00    0.0000000000E+00
   -2.2680000000E+00    0.0000000000E+00
   -2.2657500000E+00    0.0000000000E+00
   -2.2635000000E+00    0.0000000000E+00
   -2.2612500000E+00    0.0000000000E+00
   -2.2590000000E+00    0.0000000000E+00
   -2.2567500000E+00    0.0000000000E+00
   -2.2545000000E+00    0.0000000000E+00
   -2.2522500000E+00    0.0000000000E+00
   -2.2500000000E+00    0.0000000000E+00
   -2.2477500000E+00    0.0000000000E+00
   -2.2455000000E+00    0.0000000000E+00
   -2.2432500000E+00    0.0000000000E+00
   -2.2410000000E+00    0.0000000000E+00
   -2.2387500000E+00    0.0000000000E+00
   -2.2365000000E+00    0.0000000000E+00
   -2.2342500000E+00    0.0000000000E+00
   -2.2320000000E+00    0.0000000000E+00
   -2.2297500000E+00    0.0000000000E+00
   -2.2275000000E+00    0.0000000000E+00
   -2.2252500000E+00    0.0000000000E+00
   -2.2230000000E+00    0.0000000000E+00
   -2.2207500000E+00    0.0000000000E+00
   -2.2185000000E+00    0.0000000000E+00
   -2.2162500000E+00    0.0000000000E+00
   -2.2140000000E+00    0.0000000000E+00
   -2.2117500000E+00    0.0000000000E+00
   -2.2095000000E+00    0.0000000000E+00
   -2.2072500000E+00    0.0000000000E+00
   -2.2050000000E+00    0.0000000000E+00
   -2.2027500000E+00    0.0000000000E+00
   -2.2005000000E+00    0.0000000000E+00
   -2.1982500000E+00    0.0000000000E+00
   -2.1960000000E+00    0.0000000000E+00
   -2.1937500000E+00    0.0000000000E+00
   -2.1915000000E+00    0.0000000000E+00
   -2.1892500000E+00    0.0000000000E+00
   -2.1870000000E+00    0.0000000000E+00
   -2.1847500000E+00    0.0000000000E+00
   -2.1825000000E+00    0.0000000000E+00
   -2.1802500000E+00    0.0000000000E+00
   -2.1780000000E+00    0.0000000000E+00
   -2.1757500000E+00    0.0000000000E+00
   -2.1735000000E+00    0.0000000000E+00
   -2.1712500000E+00    0.0000000000E+00
   -2.1690000000E+00    0.0000000000E+00
   -2.1667500000E+00    0.0000000000E+00
   -2.1645000000E+00    0.0000000000E+00
   -2.1622500000E+00    0.0000000000E+00
   -2.1600000000E+00    0.0000000000E+00
   -2.1577500000E+00    0.0000000000E+00
   -2.1555000000E+00    0.0000000000E+00
   -2.1532500000E+00    0.0000000000E+00
   -2.1510000000E+00    0.0000000000E+00
   -2.1487500000E+00    0.0000000000E+00
   -2.1465000000E+00    0.0000000000E+00
   -2.1442500000E+00    0.0000000000E+00
   -2.1420000000E+00    0.0000000000E+00
   -2.1397500000E+00    0.0000000000E+00
   -2.1375000000E+00    0.0000000000E+00
   -2.1352500000E+00    0.0000000000E+00
   -2.1330000000E+00    0.0000000000E+00
   -2.1307500000E+00    0.0000000000E+00
   -2.1285000000E+00    0.0000000000E+00
   -2.1262500000E+00    0.0000000000E+00
   -2.1240000000E+00    0.0000000000E+00
   -2.1217500000E+00    0.0000000000E+00
   -2.1195000000E+00    0.0000000000E+00
   -2.1172500000E+00    0.0000000000E+00
   -2.1150000000E+00    0.0000000000E+00
   -2.1127500000E+00    0.0000000000E+00
   -2.1105000000E+00    0.0000000000E+00
   -2.1082500000E+00    0.0000000000E+00
   -2.1060000000E+00    0.0000000000E+00
   -2.1037500000E+00    0.0000000000E+00
   -2.1015000000E+00    0.0000000000E+00
   -2.0992500000E+00    0.0000000000E+00
   -2.0970000000E+00    0.0000000000E+00
   -2.0947500000E+00    0.0000000000E+00
   -2.0925000000E+00    0.0000000000E+00
   -2.0902500000E+00    0.0000000000E+00
   -2.0880000000E+00    0.0000000000E+00
   -2.0857500000E+00    0.0000000000E+00
   -2.0835000000E+00    0.0000000000E+00
   -2.0812500000E+00    0.0000000000E+00
   -2.0790000000E+00    0.0000000000E+00
   -2.0767500000E+00    0.0000000000E+00
   -2.0745000000E+00    0.0000000000E+00
   -2.0722500000E+00    0.0000000000E+00
   -2.0700000000E+00    0.0000000000E+00
   -2.0677500000E+00    0.0000000000E+00
   -2.0655000000E+00    0.0000000000E+00
   -2.0632500000E+00    0.0000000000E+00
   -2.0610000000E+00    0.0000000000E+00
   -2.0587500000E+00    0.0000000000E+00
   -2.0565000000E+00    0.0000000000E+00
   -2.0542500000E+00    0.0000000000E+00
   -2.0520000000E+00    0.0000000000E+00
   -2.0497500000E+00    0.0000000000E+00
   -2.0475000000E+00    0.0000000000E+00
   -2.0452500000E+00    0.0000000000E+00
   -2.0430000000E+00    0.0000000000E+00
   -2.0407500000E+00    0.0000000000E+00
   -2.0385000000E+00    0.0000000000E+00
   -2.0362500000E+00    0.0000000000E+00
   -2.0340000000E+00    0.0000000000E+00
   -2.0317500000E+00    0.0000000000E+00
   -2.0295000000E+00    0.0000000000E+00
   -2.0272500000E+00    0.0000000000E+00
   -2.0250000000E+00    0.0000000000E+00
   -2.0227500000E+00    0.0000000000E+00
   -2.0205000000E+00    0.0000000000E+00
   -2.0182500000E+00    0.0000000000E+00
   -2.0160000000E+00    0.0000000000E+00
   -2.0137500000E+00    0.0000000000E+00
   -2.0115000000E+00    0.0000000000E+00
   -2.0092500000E+00    0.0000000000E+00
   -2.0070000000E+00    0.0000000000E+00
   -2.0047500000E+00    0.0000000000E+00
   -2.0025000000E+00    0.0000000000E+00
   -2.0002500000E+00    0.0000000000E+00
   -1.9980000000E+00    1.3447019897E-03
   -1.9957500000E+00    5.5023873004E-04
   -1.9935000000E+00    5.3579007724E-04
   -1.9912500000E+00    8.3863878830E-04
   -1.9890000000E+00    2.3197000876E-03
   -1.9867500000E+00    2.9465249580E-02
   -1.9845000000E+00    1.6287966095E-02
   -1.9822500000E+00    3.4498824138E-03
   -1.9800000000E+00    2.2009259368E-03
   -1.9777500000E+00    2.3260596069E-03
   -1.9755000000E+00    3.8042414553E-03
   -1.9732500000E+00    1.1745421394E-02
   -1.9710000000E+00    2.9818739752E-01
   -1.9687500000E+00    2.6351304092E-02
   -1.9665000000E+00    7.5180881060E-03
   -1.9642500000E+00    4.7743147960E-03
   -1.9620000000E+00    4.5927844454E-03
   -1.9597500000E+00    6.2558133654E-03
   -1.9575000000E+00    1.3079281739E-02
   -1.9552500000E+00    6.5091006611E-02
   -1.9530000000E+00    2.9097948854E-01
   -1.9507500000E+00    2.7662478130E-02
   -1.9485000000E+00    1.1611934748E-02
   -1.9462500000E+00    8.2110039277E-03
   -1.9440000000E+00    8.0357247933E-03
   -1.9417500000E+00    1.0486275333E-02
   -1.9395000000E+00    1.9355680121E-02
   -1.9372500000E+00    6.5650435341E-02
   -1.9350000000E+00    7.2483507728E-01
   -1.9327500000E+00    7.9081021627E-02
   -1.9305000000E+00    2.5255372289E-02
   -1.9282500000E+00    1.4935168971E-02
   -1.9260000000E+00    1.2292657118E-02
   -1.9237500000E+00    1.2997016100E-02
   -1.9215000000E+00    1.7572399326E-02
   -1.9192500000E+00    3.2447507774E-02
   -1.9170000000E+00    1.0291119601E-01
   -1.9147500000E+00    7.6110415912E-01
   -1.9125000000E+00    1.3786862356E-01
   -1.9102500000E+00    4.3077323116E-02
   -1.9080000000E+00    2.4169641739E-02
   -1.9057500000E+00    1.8548352286E-02
   -1.9035000000E+00    1.7843242611E-02
   -1.9012500000E+00    2.1058948087E-02
   -1.8990000000E+00    3.1199784465E-02
   -1.8967500000E+00    6.3452082845E-02
   -1.8945000000E+00    2.2847258531E-01
   -1.8922500000E+00    7.4185760729E-01
   -1.8900000000E+00    1.4682976528E-01
   -1.8877500000E+00    5.5888376548E-02
   -1.8855000000E+00    3.3302205526E-02
   -1.8832500000E+00    2.5836740318E-02
   -1.8810000000E+00    2.4390580681E-02
   -1.8787500000E+00    2.7466918769E-02
   -1.8765000000E+00    3.7348609830E-02
   -1.8742500000E+00    6.4659695238E-02
   -1.8720000000E+00    1.6333167699E-01
   -1.8697500000E+00    6.8202337392E-01
   -1.8675000000E+00    3.9814896487E-01
   -1.8652500000E+00    1.1904352463E-01
   -1.8630000000E+00    5.9405596367E-02
   -1.8607500000E+00    4.0150022056E-02
   -1.8585000000E+00    3.3279401153E-02
   -1.8562500000E+00    3.2498449260E-02
   -1.8540000000E+00    3.7007626884E-02
   -1.8517500000E+00    4.9791453859E-02
   -1.8495000000E+00    8.2713498099E-02
   -1.8472500000E+00    1.8747916931E-01
   -1.8450000000E+00    6.2563809689E-01
   -1.8427500000E+00    5.9312917219E-01
   -1.8405000000E+00    1.8982355278E-01
   -1.8382500000E+00    9.0398644178E-02
   -1.8360000000E+00    5.7941868082E-02
   -1.8337500000E+00    4.5336706431E-02
   -1.8315000000E+00    4.1398505743E-02
   -1.8292500000E+00    4.3355480890E-02
   -1.8270000000E+00    5.2126134051E-02
   -1.8247500000E+00    7.3371843581E-02
   -1.8225000000E+00    1.2672196839E-01
   -1.8202500000E+00    2.9224241697E-01
   -1.8180000000E+00    7.9399709689E-01
   -1.8157500000E+00    5.5824274283E-01
   -1.8135000000E+00    2.1287212015E-01
   -1.8112500000E+00    1.1014940617E-01
   -1.8090000000E+00    7.2901868093E-02
   -1.8067500000E+00    5.7466151106E-02
   -1.8045000000E+00    5.2017693534E-02
   -1.8022500000E+00    5.3236222264E-02
   -1.8000000000E+00    6.1525533041E-02
   -1.7977500000E+00    8.1300015148E-02
   -1.7955000000E+00    1.2659962301E-01
   -1.7932500000E+00    2.4504716904E-01
   -1.7910000000E+00    5.9282519075E-01
   -1.7887500000E+00    8.4611700515E-01
   -1.7865000000E+00    3.8931896027E-01
   -1.7842500000E+00    1.8473482111E-01
   -1.7820000000E+00    1.1148858175E-01
   -1.7797500000E+00    8.0861481704E-02
   -1.7775000000E+00    6.7506442530E-02
   -1.7752500000E+00    6.3410083120E-02
   -1.7730000000E+00    6.6409125538E-02
   -1.7707500000E+00    7.7657300354E-02
   -1.7685000000E+00    1.0264043114E-01
   -1.7662500000E+00    1.5731900282E-01
   -1.7640000000E+00    2.9044249708E-01
   -1.7617500000E+00    6.2806918009E-01
   -1.7595000000E+00    8.7785138717E-01
   -1.7572500000E+00    4.7492835899E-01
   -1.7550000000E+00    2.3748486169E-01
   -1.7527500000E+00    1.4396639276E-01
   -1.7505000000E+00    1.0317013402E-01
   -1.7482500000E+00    8.4340237599E-02
   -1.7460000000E+00    7.6977318343E-02
   -1.7437500000E+00    7.7640349325E-02
   -1.7415000000E+00    8.6400030141E-02
   -1.7392500000E+00    1.0676842183E-01
   -1.7370000000E+00    1.4880060834E-01
   -1.7347500000E+00    2.3971664929E-01
   -1.7325000000E+00    4.5177853879E-01
   -1.7302500000E+00    8.3174849630E-01
   -1.7280000000E+00    7.7403017627E-01
   -1.7257500000E+00    4.1450446500E-01
   -1.7235000000E+00    2.3288852442E-01
   -1.7212500000E+00    1.5320017280E-01
   -1.7190000000E+00    1.1558669048E-01
   -1.7167500000E+00    9.7621081365E-02
   -1.7145000000E+00    9.0906041507E-02
   -1.7122500000E+00    9.2675494574E-02
   -1.7100000000E+00    1.0338413900E-01
   -1.7077500000E+00    1.2694259160E-01
   -1.7055000000E+00    1.7373777300E-01
   -1.7032500000E+00    2.6972937595E-01
   -1.7010000000E+00    4.7513681606E-01
   -1.6987500000E+00    8.1747274809E-01
   -1.6965000000E+00    8.3682590930E-01
   -1.6942500000E+00    5.0287228548E-01
   -1.6920000000E+00    2.9222714504E-01
   -1.6897500000E+00    1.9224554122E-01
   -1.6875000000E+00    1.4325370220E-01
   -1.6852500000E+00    1.1871158734E-01
   -1.6830000000E+00    1.0789113038E-01
   -1.6807500000E+00    1.0672393519E-01
   -1.6785000000E+00    1.1465161913E-01
   -1.6762500000E+00    1.3414857091E-01
   -1.6740000000E+00    1.7230320973E-01
   -1.6717500000E+00    2.4583456511E-01
   -1.6695000000E+00    3.9211404127E-01
   -1.6672500000E+00    6.6369390435E-01
   -1.6650000000E+00    9.0837831402E-01
   -1.6627500000E+00    7.2514538408E-01
   -1.6605000000E+00    4.4131301299E-01
   -1.6582500000E+00    2.7916725768E-01
   -1.6560000000E+00    1.9691499808E-01
   -1.6537500000E+00    1.5427713751E-01
   -1.6515000000E+00    1.3255500892E-01
   -1.6492500000E+00    1.2371826212E-01
