 # Energia   LDOS_Total   Transmision
 -0.49600000000000000        11.816845112054619       0.47524273978594395     
 -0.48799999999999999        43.039238182864750       0.75424409754294930     
 -0.47999999999999998        38.277484902611533       0.69865367979505388     
 -0.47199999999999998        10.947196252061273       0.43616786210931585     
 -0.46399999999999997        5.9652201254456800       0.31211991929054073     
 -0.45599999999999996        5.1301409309920709       0.29092145911498879     
 -0.44799999999999995        6.6047625640926109       0.35520502445745988     
 -0.43999999999999995        13.995170420166598       0.54498913569972218     
 -0.43199999999999994        54.302713753197168       0.80048391878642511     
 -0.42399999999999993        29.375559987207431       0.67579994007223632     
 -0.41599999999999993        9.3727552419438958       0.43049634805907888     
 -0.40799999999999992        5.5111700395715593       0.31998429958339791     
 -0.39999999999999991        4.9571959816695497       0.30530328103726834     
 -0.39199999999999990        6.5824552829842098       0.37536291050395248     
 -0.38399999999999990        14.321481175295904       0.56893175383037853     
 -0.37599999999999989        55.869454910987550       0.81408020002727033     
 -0.36799999999999988        28.205455994694436       0.69089602771596281     
 -0.35999999999999988        9.1135675741127251       0.44815728541200672     
 -0.35199999999999987        5.3693536676357860       0.33398211697800251     
 -0.34399999999999986        4.7885592060263207       0.31500853109244675     
 -0.33599999999999985        6.2225585596408326       0.37841490290753982     
 -0.32799999999999985        12.944195575783922       0.55825990994575203     
 -0.31999999999999984        49.990170359941942       0.80876908521423319     
 -0.31199999999999983        32.255059429905799       0.73366433421972110     
 -0.30399999999999983        9.7560645825167907       0.48509024274654922     
 -0.29599999999999982        5.4560377567876310       0.35429977534568008     
 -0.28799999999999981        4.6407890429784020       0.32251653894583066     
 -0.27999999999999980        5.6862739776530384       0.37058430278400578     
 -0.27199999999999980        10.773473944583968       0.52476843639881621     
 -0.26399999999999979        38.342160293900868       0.77810059688138378     
 -0.25599999999999978        42.522574364111762       0.79027749494853383     
 -0.24799999999999978        11.479905663254847       0.54230620026796139     
 -0.23999999999999977        5.8099286005131523       0.38387730305066520     
 -0.23199999999999976        4.5710490898970182       0.33185454245350304     
 -0.22399999999999975        5.1512862045612717       0.35923147800621413     
 -0.21599999999999975        8.6591899087601494       0.48115209263328268     
 -0.20799999999999974        26.087784646630450       0.71892997707793760     
 -0.19999999999999973        58.724591409199590       0.83738801725163958     
 -0.19199999999999973        15.015902236482733       0.62060100263857199     
 -0.18399999999999972        6.5513180469220984       0.42674648858607189     
 -0.17599999999999971        4.6405842607234629       0.34697054185670034     
 -0.16799999999999971        4.7286394236486169       0.35007524760468428     
 -0.16000000000000014        6.9776141377920071       0.43766367567416919     
 -0.15200000000000014        17.125893314459081       0.64010793709787572     
 -0.14400000000000013        63.592795974232139       0.84491888002445370     
 -0.13600000000000012        22.262522358067685       0.71476575983187929     
 -0.12800000000000011        7.9410928759695398       0.48772323465307937     
 -0.12000000000000011        4.9236952830992520       0.37200896082952867     
 -0.11200000000000010        4.4766238290049287       0.34752589424829683     
 -0.10400000000000009        5.7879640132565662       0.40168187044511883     
  -9.6000000000000085E-002   11.617041059640849       0.55881382191854745     
  -8.8000000000000078E-002   43.541144034121793       0.79696344625154825     
  -8.0000000000000071E-002   37.303829672606390       0.80392155657249553     
  -7.2000000000000064E-002   10.524213524635448       0.57003996361983844     
  -6.4000000000000057E-002   5.5246767202258047       0.41099359316347550     
  -5.6000000000000050E-002   4.4245148982174163       0.35462072756946894     
  -4.8000000000000043E-002   5.0189277446773106       0.37692471384344833     
  -4.0000000000000036E-002   8.4038849736371972       0.48888223569334960     
  -3.2000000000000028E-002   24.911513704216791       0.70935697359435712     
  -2.4000000000000021E-002   60.301619815583209       0.85130338637946168     
  -1.6000000000000014E-002   15.525277433730803       0.67032605548358204     
  -8.0000000000000071E-003   6.6213815022056162       0.46754944984515623     
   0.0000000000000000        4.6004937100065790       0.37364275011024445     
   8.0000000000000071E-003   4.5834992075824088       0.36467875983357090     
   1.6000000000000014E-002   6.5405659774141647       0.43640946722167095     
   2.4000000000000021E-002   15.136983037893097       0.61385898261448535     
   3.2000000000000028E-002   59.180767665018578       0.83110402734280475     
   4.0000000000000036E-002   25.702933899001440       0.77062171208767405     
   4.8000000000000043E-002   8.5422929002506631       0.54329275493944329     
   5.6000000000000050E-002   5.0504985612602002       0.40636282294986648     
   6.4000000000000057E-002   4.4167459869595564       0.36501458230581196     
   7.2000000000000064E-002   5.4674833696344418       0.40182092112726236     
   8.0000000000000071E-002   10.287192155001359       0.53271538070171420     
   8.8000000000000078E-002   35.915508174298921       0.75762007555793331     
   9.6000000000000085E-002   45.136918664894836       0.83800665595522505     
  0.10400000000000009        11.905796933411819       0.63414047901021320     
  0.11200000000000010        5.8506541994513421       0.45359778051349281     
  0.12000000000000011        4.4797957007944307       0.37742100347753488     
  0.12800000000000011        4.8781828063870591       0.38305271442725919     
  0.13600000000000012        7.7642912563532889       0.47316690320777932     
  0.14400000000000013        21.314374848039858       0.66831688982832238     
  0.15200000000000014        64.421477518842096       0.84729372356457533     
  0.16000000000000014        17.811389151645134       0.72614991432688203     
  0.16800000000000015        7.1095395241091390       0.51387480669680996     
  0.17600000000000016        4.7511513738627560       0.40075703102496879     
  0.18400000000000016        4.6039973377362475       0.37734327144940966     
  0.19200000000000017        6.4000443405330802       0.43399749643977509     
  0.20000000000000018        14.317738251992877       0.59032541333732869     
  0.20800000000000018        56.303464983998694       0.80650382677618671     
  0.21600000000000019        27.728790847485026       0.79781744650530340     
  0.22400000000000020        8.9390096487159454       0.58160739074614964     
  0.23200000000000021        5.2099161500311277       0.43265691058643313     
  0.24000000000000021        4.5455554402629792       0.38171415707950995     
  0.24800000000000022        5.6686475801572200       0.41129031670037186     
  0.25600000000000023        10.889253982173978       0.53310060245380830     
  0.26400000000000023        39.161145251664188       0.74604560421116428     
  0.27200000000000024        41.640968276399164       0.83381382615200517     
  0.28000000000000025        11.338392670864629       0.64639316499046517     
  0.28800000000000026        5.8062823224050950       0.46855582012356017     
  0.29600000000000026        4.6303975510141395       0.39259421968750668     
  0.30400000000000027        5.3130648971747734       0.40064795934292413     
  0.31200000000000028        9.1817119770471525       0.49609487841096278     
  0.32000000000000028        28.905623380422572       0.69137169457164793     
  0.32800000000000029        54.711215822887063       0.83780144112763433     
  0.33600000000000030        13.982418611063306       0.69700357604567020     
  0.34400000000000031        6.4350131773669661       0.50220324319071952     
  0.35200000000000031        4.7974523832365881       0.40624323994211492     
  0.36000000000000032        5.2113902350297199       0.39865774713169955     
  0.36800000000000033        8.4746802136020118       0.47678999549116141     
  0.37600000000000033        24.574639502291774       0.65549067428847185     
  0.38400000000000034        61.090327418131345       0.82622603555407004     
  0.39200000000000035        15.940659219820317       0.72464233321752791     
  0.40000000000000036        6.9024971466540652       0.52525857378102880     
  0.40800000000000036        4.9809659620048761       0.41794114758306550     
  0.41600000000000037        5.3100466472047039       0.40222012308228700     
  0.42400000000000038        8.5375143830140470       0.47283300964120323     
  0.43200000000000038        24.593009456754555       0.64305572151044499     
  0.44000000000000039        61.206361151930786       0.81454923733610107     
  0.44800000000000040        16.033782401543906       0.72593253497907095     
  0.45600000000000041        7.0042133943048732       0.53075871315217837     
  0.46400000000000041        5.1411087732391261       0.42414774190081073     
  0.47200000000000042        5.6416711906748551       0.41023443162284590     
  0.48000000000000043        9.5477837563022891       0.48456310982254763     
  0.48800000000000043        29.994514112568645       0.65561212864335794     
  0.49600000000000044        53.600276825163007       0.80500981185467368     
  0.50400000000000045        13.917278189167781       0.69898927156326784     
  0.51200000000000045        6.7200790254708327       0.51910057553965883     
  0.52000000000000046        5.3979685084723172       0.43097256824129554     
  0.52800000000000047        6.6215252087111143       0.43674372566392339     
  0.53600000000000048        13.362303420710949       0.53823205285922571     
  0.54400000000000048        50.874001543681317       0.72508598236280419     
  0.55200000000000049        32.146003069575620       0.80075359872374496     
  0.56000000000000050        10.120069669921484       0.63629333470459826     
  0.56800000000000050        6.1196154742972411       0.48247337238462412     
  0.57600000000000051        5.9403781711371284       0.42929339157873497     
  0.58400000000000052        9.1080684741164237       0.47037432748878050     
  0.59200000000000053        25.876215416433975       0.60960268222457492     
  0.60000000000000053        60.283247408807796       0.77026557207747881     
  0.60800000000000054        16.012695622113892       0.71668745797849287     
  0.61599999999999966        7.5818946341446223       0.54703810813894294     
  0.62399999999999967        6.3525404188062042       0.45653304863860772     
  0.63199999999999967        8.6981915010742625       0.46563457311090922     
  0.63999999999999968        21.930179147208516       0.57259306511753383     
  0.64799999999999969        65.411820438665615       0.72819213861781151     
  0.65599999999999969        19.025380425816881       0.72623001207811455     
  0.66399999999999970        8.7217891070092577       0.58089626422836838     
  0.67199999999999971        7.7003753666816603       0.49323780153514213     
  0.67999999999999972        12.212590448026328       0.50747211851261520     
  0.68799999999999972        39.727568941317138       0.61307659150655680     
  0.69599999999999973        44.473130936238093       0.72014158662056937     
  0.70399999999999974        14.798666261726019       0.68313082963963989     
  0.71199999999999974        13.959903865451700       0.58772746476287085     
  0.71999999999999975        38.332016314222329       0.51657098256551648     
  0.72799999999999976        45.685990384500577       0.39921445300415825     
  0.73599999999999977        12.624768176467191       0.25771930532278092     
  0.74399999999999977        6.4487521704596240       0.17261701080513339     
  0.75199999999999978        4.9061187331580971       0.13419711615156571     
  0.75999999999999979        4.9549951094858224       0.12252619551338315     
  0.76799999999999979        6.5968388629811905       0.13367115307095501     
  0.77599999999999980        12.842928910236575       0.18518794346321804     
  0.78399999999999981        45.640913137365743       0.33096227580404552     
  0.79199999999999982        39.896297127075485       0.42041629628938776     
  0.79999999999999982        16.210208847535139       0.29636487624085500     
  0.80799999999999983        21.614421266537580       0.27158947938954375     
  0.81599999999999984        67.611342396640978       0.34527749313227940     
  0.82399999999999984        30.836623671784270       0.34668319551522420     
  0.83199999999999985        29.422328666827411       0.26170426378769174     
  0.83999999999999986        76.480398669054921       0.23867374813689465     
  0.84799999999999986        55.979698949296200       0.20104000471452907     
  0.85599999999999987        49.419182496633262       0.10834663768482999     
  0.86399999999999988        14.044665456452204        7.7744367960175531E-002
  0.87199999999999989        6.5845125750881204        6.8209200900007594E-002
  0.87999999999999989        4.0194383995332661        6.4683683685129875E-002
  0.88799999999999990        2.8230461015255255        6.3659313766708345E-002
  0.89599999999999991        2.1643186415185873        6.4008439944257894E-002
  0.90399999999999991        1.7656032747746786        6.5271281796626099E-002
  0.91199999999999992        1.5125483785214864        6.7232270064965294E-002
  0.91999999999999993        1.3520043169053666        6.9782261863092138E-002
  0.92799999999999994        1.2585357139341224        7.2863464211730844E-002
  0.93599999999999994        1.2222586908331010        7.6443179024861085E-002
  0.94399999999999995        1.2454538589687003        8.0498708847646525E-002
  0.95199999999999996        1.3453388791378649        8.5006585189692632E-002
  0.95999999999999996        1.5664340246565951        8.9933104874326208E-002
  0.96799999999999997        2.0186785184919098        9.5224791478902629E-002
  0.97599999999999998        3.0089249785055148       0.10079836244524588     
  0.98399999999999999        5.6294735371883364       0.10653066249566491     
  0.99199999999999999        15.732791945226920       0.11225005826333696     
   1.0000000000000000        62.086229084524078       0.11773197121585816     
   1.0080000000000000        21.579209185361940       0.12270224027190400     
   1.0160000000000000        6.7197579628388091       0.12685216156206383     
   1.0240000000000000        3.2597384978627897       0.12986743419255947     
   1.0320000000000000        2.0014800691562891       0.13146928029539529     
   1.0400000000000000        1.4112405039396971       0.13146040170111156     
   1.0480000000000000        1.0878754680391018       0.12976367695093349     
   1.0560000000000000       0.89153425231384964       0.12644095719560627     
   1.0640000000000001       0.76344582681016659       0.12168474289432057     
   1.0720000000000001       0.67547018420085869       0.11578493749603003     
   1.0800000000000001       0.61277389433722151       0.10908133631549455     
   1.0880000000000001       0.56694100694281335       0.10191566908345186     
   1.0960000000000001       0.53291344174660193        9.4594184857002134E-002
   1.1040000000000001       0.50750957454674983        8.7365723438512788E-002
   1.1120000000000001       0.48865551351160097        8.0414532041015563E-002
   1.1200000000000001       0.47496301010924091        7.3863819268025710E-002
   1.1280000000000001       0.46548670927087721        6.7785304692540863E-002
   1.1360000000000001       0.45957921874325497        6.2210866800381320E-002
   1.1440000000000001       0.45680209003919031        5.7143769838056829E-002
   1.1520000000000001       0.45687018956308439        5.2568200678798319E-002
   1.1600000000000001       0.45961692481398919        4.8456719484086960E-002
   1.1680000000000001       0.46497318763913248        4.4775724551276180E-002
   1.1760000000000002       0.47295594390684087        4.1489252889884851E-002
   1.1840000000000002       0.48366425598922436        3.8561492836767276E-002
   1.1920000000000002       0.49728176001404761        3.5958356026991954E-002
   1.2000000000000002       0.51408557285343781        3.3648394998450758E-002
   1.2080000000000002       0.53446250325405453        3.1603287454155631E-002
   1.2160000000000002       0.55893448883481445        2.9798051384446460E-002
   1.2240000000000002       0.58819661643146670        2.8211111175652708E-002
   1.2320000000000002       0.62317326884676860        2.6824303972839695E-002
   1.2400000000000002       0.66510149466121549        2.5622897248790542E-002
   1.2480000000000002       0.71565675708483145        2.4595682621571541E-002
   1.2560000000000002       0.77714698881746080        2.3735219272907240E-002
   1.2640000000000002       0.85282084987354478        2.3038328646746625E-002
   1.2720000000000002       0.94737485955971701        2.2507004397759416E-002
   1.2800000000000002        1.0678234288899859        2.2150029745579357E-002
   1.2880000000000003        1.2250685333693292        2.1985863566473769E-002
   1.2960000000000003        1.4369102607819491        2.2047954789207690E-002
   1.3040000000000003        1.7342750813215295        2.2395086244304554E-002
   1.3120000000000003        2.1754011865060034        2.3133208828467873E-002
   1.3200000000000003        2.8824907841332288        2.4467083582729567E-002
   1.3280000000000003        4.1542966916974287        2.6843887251083803E-002
   1.3360000000000003        6.9107247809311705        3.1461526155323598E-002
   1.3440000000000003        15.271769911949123        4.2891569227354646E-002
   1.3520000000000003        55.737111383290568        8.6498558163293091E-002
   1.3600000000000003        47.534946206372808       0.10355786151887464     
   1.3680000000000003        72.220940762298170       0.21264037493626947     
   1.3760000000000003        33.657986796451596       0.13711620783259729     
   1.3840000000000003        31.201700085552957       0.15769965550995146     
   1.3920000000000003        69.538326099416864       0.33649609415129211     
   1.4000000000000004        23.682311209438900       0.15728192168988772     
   1.4080000000000004        20.187147161170362       0.13955382539206349     
   1.4160000000000004        56.558753194346792       0.30269846549926288     
   1.4240000000000004        34.539103432020347       0.26260150372952568     
   1.4320000000000004        14.943126980496723       0.14141777245983392     
   1.4400000000000004        17.873229505362968       0.17743398140405184     
   1.4480000000000004        55.915860953030155       0.42838768337021732     
   1.4560000000000004        33.557971318668677       0.39232392394545768     
   1.4640000000000004        14.078549853191028       0.17980342809554800     
   1.4720000000000004        15.623306529173194       0.17833261236303466     
   1.4800000000000004        45.662164427710522       0.37169310259204658     
   1.4880000000000004        41.037992673446091       0.46586218106748439     
   1.4960000000000004        14.525671930798463       0.20007031736776565     
   1.5040000000000004        12.933366517968246       0.16204671631608569     
   1.5120000000000005        28.823888551615145       0.27374888472240322     
   1.5200000000000005        61.627016191838720       0.55218430276868447     
   1.5280000000000005        18.284986041384180       0.26206439379608271     
   1.5360000000000005        11.855597835302266       0.15960230553591906     
   1.5440000000000005        18.444570329573381       0.20186383211675488     
   1.5520000000000005        62.153574578026074       0.46223331353595926     
   1.5600000000000005        28.349475514487292       0.38369008040686514     
   1.5680000000000005        12.676569272831649       0.17809115525872724     
   1.5760000000000005        13.889934538542438       0.16553892565241649     
   1.5840000000000005        37.743079281789399       0.31343152295466231     
   1.5920000000000005        49.045462676736626       0.51560790368076037     
   1.6000000000000005        15.689356439949348       0.22160124006607801     
   1.6080000000000005        12.358788168338064       0.15286403581845448     
   1.6160000000000005        23.795989182950311       0.22225221376476881     
   1.6240000000000006        67.623328638327123       0.50575911645531668     
   1.6319999999999997        21.637634162471496       0.29115350810186452     
   1.6399999999999997        12.579394955422222       0.15541115192837854     
   1.6479999999999997        18.287212583975109       0.17815583542572788     
   1.6559999999999997        60.644108961622706       0.40234057257993827     
   1.6639999999999997        30.106497540942041       0.36247420857062262     
   1.6719999999999997        13.743552327369775       0.16372269782186799     
   1.6799999999999997        16.447604944794303       0.15706206743287204     
   1.6879999999999997        50.248631925371960       0.32573055512486460     
   1.6959999999999997        37.940322182499536       0.39752720294340171     
   1.7039999999999997        15.137064751722505       0.16771165418161427     
   1.7119999999999997        16.533274933942799       0.14668521514036445     
   1.7199999999999998        48.134013521355882       0.29343923531760330     
   1.7279999999999998        40.332507612734425       0.38149830134941665     
   1.7359999999999998        16.047437621517059       0.15904720984399504     
   1.7439999999999998        18.282880985619279       0.14252717006486171     
   1.7519999999999998        55.605198983173551       0.30198778336529963     
   1.7599999999999998        35.380537840136107       0.31610134389392414     
   1.7679999999999998        16.433387846601406       0.13869598819450712     
   1.7759999999999998        23.263057204806135       0.14882930590541038     
   1.7839999999999998        69.116285077115236       0.34904332181083836     
   1.7919999999999998        26.528605051830052       0.21490269083474711     
   1.7999999999999998        17.857865974813286       0.11972799691762039     
   1.8079999999999998        38.935091445236147       0.18755005926269244     
   1.8159999999999998        53.343859216119924       0.32351667813480611     
   1.8239999999999998        20.452882834253550       0.13144327545972109     
   1.8319999999999999        26.201316072485859       0.12644670790442628     
   1.8399999999999999        71.020430118776872       0.29198913992366515     
   1.8479999999999999        27.141049967228788       0.15457225291830090     
   1.8559999999999999        23.967270136016428       0.10534809929210692     
   1.8639999999999999        66.273471472902457       0.22246413662542619     
   1.8719999999999999        33.757624071071987       0.15931230709605909     
   1.8799999999999999        25.719500753964169        9.4605947332188287E-002
   1.8879999999999999        67.499516020726020       0.19142222308467544     
   1.8959999999999999        35.308436097960183       0.13164363424935338     
   1.9039999999999999        31.019871728055509        8.7123171296335386E-002
   1.9119999999999999        74.470916067656901       0.18208725854425914     
   1.9199999999999999        32.841303885804344        8.8716215011104993E-002
   1.9279999999999999        47.438936017453379        9.2031588606075534E-002
   1.9359999999999999        57.576182111310757       0.12353099077226917     
   1.9440000000000000        37.503642271464749        6.2572079877282680E-002
   1.9520000000000000        78.385857767388742       0.11122490762656785     
   1.9600000000000000        41.280385824941007        5.2768799893736194E-002
   1.9680000000000000        79.111553374240714        7.4638451467109457E-002
   1.9760000000000000        49.281581013882260        4.0458085491719170E-002
   1.9840000000000000        85.124455900281291        4.7294708699006129E-002
   1.9920000000000000        59.164208099599541        2.0897182050042769E-002
   2.0000000000000000        87.127412672070179       -0.0000000000000000     
   2.0080000000000000        89.360956531776395       -0.0000000000000000     
   2.0160000000000000        90.069351779886588       -0.0000000000000000     
   2.0240000000000000        101.64200516242923       -0.0000000000000000     
   2.0320000000000000        136.36689939501443       -0.0000000000000000     
   2.0400000000000000        166.06727067303618       -0.0000000000000000     
   2.0480000000000000        67.478646016125083       -0.0000000000000000     
   2.0560000000000000        23.143672504253317       -0.0000000000000000     
   2.0640000000000001        11.981816395328453       -0.0000000000000000     
   2.0720000000000001        7.5631854251660329       -0.0000000000000000     
   2.0800000000000001        5.3201865508890505       -0.0000000000000000     
   2.0880000000000001        4.0036286533261780       -0.0000000000000000     
   2.0960000000000001        3.1544083700457848       -0.0000000000000000     
   2.1040000000000001        2.5692293539734568       -0.0000000000000000     
   2.1120000000000001        2.1458309138631391       -0.0000000000000000     
   2.1200000000000001        1.8277783968527326       -0.0000000000000000     
   2.1280000000000001        1.5816524388548634       -0.0000000000000000     
   2.1360000000000001        1.3865345134836122       -0.0000000000000000     
   2.1440000000000001        1.2287312978366796       -0.0000000000000000     
   2.1520000000000001        1.0989419574096333       -0.0000000000000000     
   2.1600000000000001       0.99065038296980534       -0.0000000000000000     
   2.1680000000000001       0.89916946218408256       -0.0000000000000000     
   2.1760000000000002       0.82105023873205252       -0.0000000000000000     
   2.1840000000000002       0.75370414876232772       -0.0000000000000000     
   2.1920000000000002       0.69515433298066931       -0.0000000000000000     
   2.2000000000000002       0.64386767628846298       -0.0000000000000000     
   2.2080000000000002       0.59863877404485044       -0.0000000000000000     
   2.2160000000000002       0.55850814037885477       -0.0000000000000000     
   2.2240000000000002       0.52270350352432127       -0.0000000000000000     
   2.2320000000000002       0.49059698045230588       -0.0000000000000000     
   2.2400000000000002       0.46167337165352690       -0.0000000000000000     
   2.2480000000000002       0.43550637152372879       -0.0000000000000000     
   2.2560000000000002       0.41174049782027716       -0.0000000000000000     
   2.2640000000000002       0.39007720991357392       -0.0000000000000000     
   2.2720000000000002       0.37026413371012107       -0.0000000000000000     
   2.2800000000000002       0.35208661746210657       -0.0000000000000000     
   2.2880000000000003       0.33536105520533488       -0.0000000000000000     
   2.2960000000000003       0.31992956404593070       -0.0000000000000000     
   2.3040000000000003       0.30565570799492048       -0.0000000000000000     
   2.3120000000000003       0.29242103779968548       -0.0000000000000000     
   2.3200000000000003       0.28012227215532187       -0.0000000000000000     
   2.3280000000000003       0.26866898686455654       -0.0000000000000000     
   2.3360000000000003       0.25798170913459373       -0.0000000000000000     
   2.3440000000000003       0.24799033717067834       -0.0000000000000000     
   2.3520000000000003       0.23863282260695032       -0.0000000000000000     
   2.3600000000000003       0.22985406657181914       -0.0000000000000000     
   2.3680000000000003       0.22160499037300446       -0.0000000000000000     
   2.3760000000000003       0.21384174967314978       -0.0000000000000000     
   2.3840000000000003       0.20652506717224681       -0.0000000000000000     
   2.3920000000000003       0.19961966363297770       -0.0000000000000000     
   2.4000000000000004       0.19309377088853305       -0.0000000000000000     
   2.4080000000000004       0.18691871349126712       -0.0000000000000000     
   2.4160000000000004       0.18106854806987899       -0.0000000000000000     
   2.4240000000000004       0.17551975139583628       -0.0000000000000000     
   2.4320000000000004       0.17025094971846538       -0.0000000000000000     
   2.4400000000000004       0.16524268319104943       -0.0000000000000000     
   2.4480000000000004       0.16047720023823217       -0.0000000000000000     
   2.4560000000000004       0.15593827755543310       -0.0000000000000000     
   2.4640000000000004       0.15161106212093250       -0.0000000000000000     
   2.4720000000000004       0.14748193217003372       -0.0000000000000000     
   2.4800000000000004       0.14353837455134294       -0.0000000000000000     
   2.4880000000000004       0.13976887627611925       -0.0000000000000000     
   2.4960000000000004       0.13616282839749530       -0.0000000000000000     
   2.5040000000000004       0.13271044062892928       -0.0000000000000000     
   2.5120000000000005       0.12940266533997591       -0.0000000000000000     
   2.5200000000000005       0.12623112976004527       -0.0000000000000000     
   2.5280000000000005       0.12318807538343851       -0.0000000000000000     
   2.5360000000000005       0.12026630370670069       -0.0000000000000000     
   2.5440000000000005       0.11745912754634016       -0.0000000000000000     
   2.5520000000000005       0.11476032728462912       -0.0000000000000000     
   2.5600000000000005       0.11216411147632838       -0.0000000000000000     
   2.5680000000000005       0.10966508132206967       -0.0000000000000000     
   2.5760000000000005       0.10725819857670404       -0.0000000000000000     
   2.5840000000000005       0.10493875651477221       -0.0000000000000000     
   2.5920000000000005       0.10270235362169766       -0.0000000000000000     
   2.6000000000000005       0.10054486971945897       -0.0000000000000000     
   2.6080000000000005        9.8462444270288052E-002  -0.0000000000000000     
   2.6160000000000005        9.6451456632147034E-002  -0.0000000000000000     
   2.6240000000000006        9.4508508066026398E-002  -0.0000000000000000     
   2.6320000000000006        9.2630405318015432E-002  -0.0000000000000000     
   2.6400000000000006        9.0814145619123696E-002  -0.0000000000000000     
   2.6480000000000006        8.9056902963345549E-002  -0.0000000000000000     
   2.6560000000000006        8.7356015539830051E-002  -0.0000000000000000     
   2.6639999999999997        8.5708974208509092E-002  -0.0000000000000000     
   2.6719999999999997        8.4113411920416201E-002  -0.0000000000000000     
   2.6799999999999997        8.2567093994398974E-002  -0.0000000000000000     
   2.6879999999999997        8.1067909171164437E-002  -0.0000000000000000     
   2.6959999999999997        7.9613861373779293E-002  -0.0000000000000000     
   2.7039999999999997        7.8203062110983629E-002  -0.0000000000000000     
   2.7119999999999997        7.6833723466100498E-002  -0.0000000000000000     
   2.7199999999999998        7.5504151620032323E-002  -0.0000000000000000     
   2.7279999999999998        7.4212740861912777E-002  -0.0000000000000000     
   2.7359999999999998        7.2957968045506458E-002  -0.0000000000000000     
   2.7439999999999998        7.1738387453487679E-002  -0.0000000000000000     
   2.7519999999999998        7.0552626035335644E-002  -0.0000000000000000     
   2.7599999999999998        6.9399378987811788E-002  -0.0000000000000000     
   2.7679999999999998        6.8277405649875098E-002  -0.0000000000000000     
   2.7759999999999998        6.7185525686485267E-002  -0.0000000000000000     
   2.7839999999999998        6.6122615538072319E-002  -0.0000000000000000     
   2.7919999999999998        6.5087605114545505E-002  -0.0000000000000000     
   2.7999999999999998        6.4079474714599141E-002  -0.0000000000000000     
   2.8079999999999998        6.3097252152773189E-002  -0.0000000000000000     
   2.8159999999999998        6.2140010078256987E-002  -0.0000000000000000     
   2.8239999999999998        6.1206863470812743E-002  -0.0000000000000000     
   2.8319999999999999        6.0296967300444697E-002  -0.0000000000000000     
   2.8399999999999999        5.9409514338574484E-002  -0.0000000000000000     
   2.8479999999999999        5.8543733109510804E-002  -0.0000000000000000     
   2.8559999999999999        5.7698885971932533E-002  -0.0000000000000000     
   2.8639999999999999        5.6874267320950266E-002  -0.0000000000000000     
   2.8719999999999999        5.6069201902081083E-002  -0.0000000000000000     
   2.8799999999999999        5.5283043229169888E-002  -0.0000000000000000     
   2.8879999999999999        5.4515172098928082E-002  -0.0000000000000000     
   2.8959999999999999        5.3764995195340788E-002  -0.0000000000000000     
   2.9039999999999999        5.3031943777723564E-002  -0.0000000000000000     
   2.9119999999999999        5.2315472446692372E-002  -0.0000000000000000     
   2.9199999999999999        5.1615057982754127E-002  -0.0000000000000000     
   2.9279999999999999        5.0930198252627221E-002  -0.0000000000000000     
   2.9359999999999999        5.0260411178772953E-002  -0.0000000000000000     
   2.9440000000000000        4.9605233767957349E-002  -0.0000000000000000     
   2.9520000000000000        4.8964221194973075E-002  -0.0000000000000000     
   2.9600000000000000        4.8336945937937081E-002  -0.0000000000000000     
   2.9680000000000000        4.7722996961841020E-002  -0.0000000000000000     
   2.9760000000000000        4.7121978947272589E-002  -0.0000000000000000     
   2.9840000000000000        4.6533511561446507E-002  -0.0000000000000000     
   2.9920000000000000        4.5957228768888435E-002  -0.0000000000000000     
   3.0000000000000000        4.5392778179302117E-002  -0.0000000000000000     
   3.0080000000000000        4.4839820430323751E-002  -0.0000000000000000     
   3.0160000000000000        4.4298028603025744E-002  -0.0000000000000000     
   3.0240000000000000        4.3767087668180951E-002  -0.0000000000000000     
   3.0320000000000000        4.3246693961432887E-002  -0.0000000000000000     
   3.0400000000000000        4.2736554685644378E-002  -0.0000000000000000     
   3.0480000000000000        4.2236387438812216E-002  -0.0000000000000000     
   3.0560000000000000        4.1745919766043763E-002  -0.0000000000000000     
   3.0640000000000001        4.1264888734190604E-002  -0.0000000000000000     
   3.0720000000000001        4.0793040527826660E-002  -0.0000000000000000     
   3.0800000000000001        4.0330130065344243E-002  -0.0000000000000000     
   3.0880000000000001        3.9875920634019506E-002  -0.0000000000000000     
   3.0960000000000001        3.9430183542974583E-002  -0.0000000000000000     
   3.1040000000000001        3.8992697793029767E-002  -0.0000000000000000     
   3.1120000000000001        3.8563249762504415E-002  -0.0000000000000000     
   3.1200000000000001        3.8141632908083853E-002  -0.0000000000000000     
   3.1280000000000001        3.7727647479923854E-002  -0.0000000000000000     
   3.1360000000000001        3.7321100250216684E-002  -0.0000000000000000     
   3.1440000000000001        3.6921804254489460E-002  -0.0000000000000000     
   3.1520000000000001        3.6529578544950411E-002  -0.0000000000000000     
   3.1600000000000001        3.6144247955239794E-002  -0.0000000000000000     
   3.1680000000000001        3.5765642875981468E-002  -0.0000000000000000     
   3.1760000000000002        3.5393599040566083E-002  -0.0000000000000000     
   3.1840000000000002        3.5027957320631888E-002  -0.0000000000000000     
   3.1920000000000002        3.4668563530739306E-002  -0.0000000000000000     
   3.2000000000000002        3.4315268241765944E-002  -0.0000000000000000     
   3.2080000000000002        3.3967926602575499E-002  -0.0000000000000000     
   3.2160000000000002        3.3626398169539690E-002  -0.0000000000000000     
   3.2240000000000002        3.3290546743517148E-002  -0.0000000000000000     
